wave cflux
10382.4 7.175646812444857e-14
10383.0 7.194693195296817e-14
10383.599999999999 6.999078474721667e-14
10384.2 6.698716356460556e-14
10384.8 6.582380870429798e-14
10385.4 6.73564352012576e-14
10386.0 7.069646229513433e-14
10386.6 7.118944224669991e-14
10387.2 7.120109572598824e-14
10387.8 7.152471906304685e-14
10388.4 7.213534934988721e-14
10389.0 7.264372751340092e-14
10389.6 7.295219488993431e-14
10390.2 7.257670772551532e-14
10390.8 7.225276421000265e-14
10391.399999999998 7.191438471196993e-14
10392.0 7.049443307875292e-14
10392.6 6.89788353321649e-14
10393.199999999999 6.901741005961581e-14
10393.8 7.172763173479224e-14
10394.400000000001 7.283528909662017e-14
10395.0 7.239848182901765e-14
10395.599999999999 7.214589914524526e-14
10396.199999999999 7.120157429960344e-14
10396.800000000001 7.000205536761284e-14
10397.4 6.969277907461482e-14
10398.0 6.985550850334248e-14
10398.599999999999 7.110249092653247e-14
10399.2 7.254275356279169e-14
10399.8 7.342838326035352e-14
10400.4 6.587603082659505e-14
10401.0 5.902185038180862e-14
10401.6 5.0716960843424485e-14
10402.2 4.8351647596238216e-14
10402.8 5.4155278487533556e-14
10403.4 6.319389422285073e-14
10404.0 6.766968153767939e-14
10404.6 6.767661026718793e-14
10405.2 6.821611096228261e-14
10405.8 6.825424353853506e-14
10406.399999999998 6.801578004696045e-14
10407.0 6.829055075878616e-14
10407.6 6.828483243935925e-14
10408.199999999999 6.877208390710255e-14
10408.8 6.880832082361904e-14
10409.400000000001 6.873979670521911e-14
10410.0 6.818835623369993e-14
10410.599999999999 6.78432707758238e-14
10411.199999999999 6.771516043068337e-14
10411.800000000001 6.803116385934848e-14
10412.4 6.787122794528087e-14
10413.0 6.80342131779586e-14
10413.599999999999 6.816133503564957e-14
10414.2 6.823993461095709e-14
10414.8 6.891998771815441e-14
10415.4 6.855788452133499e-14
10416.0 6.831017481810815e-14
10416.6 6.759873321098443e-14
10417.2 6.731181350559624e-14
10417.8 6.778071569860317e-14
10418.4 6.817026615104542e-14
10419.0 6.830030010800906e-14
10419.6 6.838850673100434e-14
10420.2 6.789958152615726e-14
10420.8 6.808677496046751e-14
10421.399999999998 6.767336867209879e-14
10422.0 6.842883312259017e-14
10422.6 6.88751229240372e-14
10423.199999999999 6.86795650393728e-14
10423.8 6.711702303278206e-14
10424.400000000001 6.634991950256247e-14
10425.0 6.697156291178303e-14
10425.599999999999 6.742763424970495e-14
10426.199999999999 6.776816012922602e-14
10426.800000000001 6.831181806202583e-14
10427.4 6.737957529434364e-14
10428.0 6.482307739359965e-14
10428.599999999999 6.119902067075076e-14
10429.2 5.816024507972976e-14
10429.8 6.128377055228829e-14
10430.4 6.401737118384189e-14
10431.0 6.645230122193004e-14
10431.6 6.712109726125836e-14
10432.2 6.72383723609375e-14
10432.8 6.758326215420283e-14
10433.4 6.692172857536427e-14
10434.0 6.475522158419511e-14
10434.6 6.429172261435872e-14
10435.2 6.436341717708021e-14
10435.8 6.443100193594163e-14
10436.399999999998 6.467093587671268e-14
10437.0 6.510315137870813e-14
10437.6 6.711978181909127e-14
10438.199999999999 6.780415902948433e-14
10438.8 6.801428588084149e-14
10439.400000000001 6.794881616324936e-14
10440.0 6.803553031419158e-14
10440.599999999999 6.813855069640138e-14
10441.199999999999 6.84370434129479e-14
10441.800000000001 6.830817412628674e-14
10442.4 6.85819436451688e-14
10443.0 6.794486475455042e-14
10443.599999999999 6.756105718549055e-14
10444.2 6.733102590690586e-14
10444.8 6.796255080248909e-14
10445.4 6.790606302226965e-14
10446.0 6.737780923064861e-14
10446.6 6.732698047754978e-14
10447.2 6.744439957282996e-14
10447.8 6.770685781373438e-14
10448.4 6.834429161115766e-14
10449.0 6.834876733325095e-14
10449.6 6.863448255778814e-14
10450.2 6.860757232105387e-14
10450.8 6.825873366018845e-14
10451.399999999998 6.960037879149769e-14
10452.0 6.991216484311842e-14
10452.6 6.905905019930283e-14
10453.199999999999 6.801907669919116e-14
10453.8 6.791726418596414e-14
10454.400000000001 6.800108571939148e-14
10455.0 6.769647996606462e-14
10455.599999999999 6.646478818163847e-14
10456.199999999999 6.636482135320351e-14
10456.800000000001 6.712807596571078e-14
10457.4 6.778475011653094e-14
10458.0 6.776589516312506e-14
10458.599999999999 6.749967609593482e-14
10459.2 6.81920679320748e-14
10459.8 6.86455702190677e-14
10460.4 6.824994145819595e-14
10461.0 6.860444931057735e-14
10461.6 6.825269262120863e-14
10462.2 6.83873590013608e-14
10462.8 6.881815318207076e-14
10463.4 6.868940502112106e-14
10464.0 6.608157861783936e-14
10464.6 6.035992950440992e-14
10465.2 5.573292139750795e-14
10465.8 5.4255166541904414e-14
10466.399999999998 5.685426596473055e-14
10467.0 5.995819533005436e-14
10467.6 6.161259551867599e-14
10468.199999999999 6.260836999256699e-14
10468.8 6.399205252201551e-14
10469.400000000001 6.480787484626233e-14
10470.0 6.513168453056934e-14
10470.599999999999 6.523509200683604e-14
10471.199999999999 6.538783576414851e-14
10471.800000000001 6.506502219058748e-14
10472.4 6.517404973045921e-14
10473.0 6.610603923529017e-14
10473.599999999999 6.525418158836831e-14
10474.2 6.326006358965729e-14
10474.8 6.056602956113584e-14
10475.4 6.032616253596763e-14
10476.0 6.200209599617435e-14
10476.6 6.439860461977505e-14
10477.2 6.459252180162061e-14
10477.8 6.43396197864271e-14
10478.4 6.482227186526681e-14
10479.0 6.537418836930235e-14
10479.6 6.498581275155794e-14
10480.2 6.410130706671711e-14
10480.8 6.320065523983572e-14
10481.399999999998 6.237974987087242e-14
10482.0 6.243082172242712e-14
10482.6 6.228702940930123e-14
10483.199999999999 6.181128403711343e-14
10483.8 6.007950992985896e-14
10484.400000000001 5.737685649406625e-14
10485.0 5.514406070444497e-14
